,git_hash,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered
130,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,74,6300,53081
131,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,80,6300,52527
132,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,78,6300,52555
133,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,76,6300,52906
134,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,79,6300,52957
135,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,75,6300,53066
136,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,77,6300,52489
137,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,71,6300,53017
138,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,73,6300,52364
139,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,72,6300,52836
140,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,87,7200,52477
141,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,82,7200,52491
142,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,84,7200,52481
143,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,88,7200,52447
144,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,90,7200,52371
145,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,83,7200,52363
146,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,81,7200,52430
147,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,89,7200,52279
148,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,85,7200,52324
149,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,86,7200,52492
150,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,71,7200,54189
151,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,74,7200,53113
152,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,79,7200,53055
153,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,77,7200,52546
154,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,78,7200,52590
155,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,80,7200,52562
156,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,75,7200,53156
157,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,73,7200,52414
158,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,72,7200,52889
159,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,76,7200,52950
160,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,83,8100,52397
161,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,82,8100,52528
162,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,90,8100,52407
163,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,87,8100,52521
164,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,84,8100,52500
165,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,85,8100,52383
