,git_hash,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered
172,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,366,8100,9550
173,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,381,8100,9551
174,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,372,8100,9504
175,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,368,8100,9396
176,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,370,8100,9442
177,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,371,8100,9442
178,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,367,8100,9515
179,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,365,8100,14197
180,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,383,9000,9405
181,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,375,9000,9284
182,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,378,9000,14174
183,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,382,9000,14289
184,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,373,9000,9419
185,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,384,9000,9462
186,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,376,9000,9469
187,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,369,9000,9394
188,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,380,9000,9507
189,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,371,9000,9444
190,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,377,9000,9316
191,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,366,9000,9551
192,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,372,9000,9505
193,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,374,9000,14344
194,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,379,9000,9175
195,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,370,9000,9454
196,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,368,9000,9399
197,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,367,9000,9515
198,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.2,30:56.9,365,9000,14247
199,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,381,9000,9561
200,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.3,30:56.9,379,9900,9175
201,5a4b00b9284756c13b683979a685c9f0bf267595,libfuzzer,curl_curl_fuzzer_imap,20:53.2,30:56.9,377,9900,9337
202,5a4b00b9284756c13b683979a685c9f0bf267595,ifcg,curl_curl_fuzzer_imap,20:53.3,30:56.9,370,9900,9455
